CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
3861,74,Female,Two year,72.96,5856.07,No,Fiber optic,8,Yes,Electronic check,Yes,732.00875,583.68
3862,53,Male,Two year,96.23,4544.65,Yes,DSL,15,No,Mailed check,No,302.97666666666663,1443.45
3863,23,Female,Month-to-month,23.92,4302.42,Yes,Fiber optic,15,No,Electronic check,No,286.82800000000003,358.8
3864,58,Female,Month-to-month,113.6,2172.36,No,No,52,Yes,Credit card,No,41.776153846153846,5907.2
3865,71,Male,One year,29.51,1405.94,No,Fiber optic,70,Yes,Credit card,Yes,20.084857142857143,2065.7000000000003
3866,63,Female,One year,87.4,1811.07,No,Fiber optic,54,Yes,Mailed check,No,33.538333333333334,4719.6
3867,77,Male,Two year,33.34,3322.16,No,Fiber optic,42,Yes,Bank transfer,No,79.09904761904761,1400.2800000000002
3868,61,Female,Month-to-month,107.99,5973.12,Yes,DSL,19,Yes,Electronic check,No,314.3747368421053,2051.81
3869,77,Male,One year,71.07,2185.23,Yes,Fiber optic,40,Yes,Bank transfer,Yes,54.63075,2842.7999999999997
3870,74,Male,Two year,28.23,5649.18,Yes,Fiber optic,69,Yes,Credit card,No,81.87217391304348,1947.8700000000001
3871,48,Female,Two year,81.67,4033.79,No,Fiber optic,27,Yes,Mailed check,Yes,149.39962962962963,2205.09
3872,37,Male,Two year,20.91,7106.44,No,No,43,Yes,Credit card,No,165.2660465116279,899.13
3873,41,Female,One year,97.6,2016.73,Yes,No,52,No,Electronic check,No,38.78326923076923,5075.2
3874,42,Male,One year,85.06,3716.68,Yes,DSL,46,No,Electronic check,No,80.79739130434783,3912.76
3875,53,Male,Month-to-month,41.26,953.99,Yes,No,14,Yes,Mailed check,No,68.14214285714286,577.64
3876,38,Male,Month-to-month,57.48,2814.19,No,DSL,64,No,Electronic check,No,43.97171875,3678.72
3877,47,Female,Two year,20.78,4153.67,No,No,61,Yes,Electronic check,No,68.09295081967213,1267.5800000000002
3878,41,Female,Two year,89.37,5915.37,No,DSL,58,Yes,Electronic check,No,101.98913793103448,5183.46
3879,61,Male,One year,52.27,1745.0,Yes,DSL,49,No,Bank transfer,No,35.61224489795919,2561.23
3880,59,Female,One year,77.16,1901.12,Yes,DSL,29,Yes,Mailed check,No,65.55586206896551,2237.64
3881,47,Male,Month-to-month,115.67,5126.31,Yes,No,26,Yes,Mailed check,No,197.16576923076926,3007.42
3882,39,Female,Month-to-month,49.95,3183.17,Yes,Fiber optic,27,Yes,Mailed check,Yes,117.89518518518518,1348.65
3883,45,Female,Month-to-month,119.02,3960.34,Yes,No,67,Yes,Electronic check,No,59.109552238805975,7974.34
3884,24,Male,One year,83.27,6721.85,Yes,Fiber optic,67,No,Electronic check,No,100.32611940298509,5579.09
3885,52,Male,Two year,44.21,4092.85,No,No,35,Yes,Electronic check,No,116.93857142857142,1547.3500000000001
3886,72,Male,Month-to-month,63.68,5289.5,Yes,Fiber optic,60,No,Mailed check,No,88.15833333333333,3820.8
3887,45,Male,Month-to-month,94.05,5322.85,Yes,No,61,No,Bank transfer,No,87.25983606557378,5737.05
3888,31,Male,One year,64.65,6468.17,No,DSL,70,Yes,Credit card,No,92.40242857142857,4525.5
3889,73,Female,Month-to-month,26.85,5177.49,No,DSL,3,No,Mailed check,No,1725.83,80.55000000000001
3890,27,Female,Two year,36.86,705.52,No,DSL,33,No,Mailed check,No,21.37939393939394,1216.3799999999999
3891,33,Male,One year,99.13,2868.95,No,Fiber optic,42,No,Bank transfer,Yes,68.30833333333332,4163.46
3892,33,Male,Month-to-month,84.84,,No,Fiber optic,13,No,Credit card,Yes,608.9746153846154,1102.92
3893,71,Male,Month-to-month,76.98,1732.78,No,DSL,29,Yes,Credit card,No,59.75103448275862,2232.42
3894,48,Female,One year,36.76,4776.49,Yes,Fiber optic,9,Yes,Electronic check,No,530.7211111111111,330.84
3895,59,Male,One year,103.78,6774.94,Yes,DSL,32,Yes,Credit card,No,211.716875,3320.96
3896,42,Male,Month-to-month,116.07,4775.16,Yes,No,22,No,Electronic check,No,217.05272727272725,2553.54
3897,30,Female,Two year,24.09,3103.71,Yes,Fiber optic,58,No,Mailed check,No,53.512241379310346,1397.22
3898,23,Female,One year,27.8,825.78,No,Fiber optic,57,Yes,Bank transfer,No,14.487368421052631,1584.6000000000001
3899,61,Female,Two year,108.47,3020.99,No,No,10,No,Mailed check,No,302.099,1084.7
3900,26,Female,Month-to-month,101.56,1620.13,Yes,Fiber optic,25,No,Credit card,Yes,64.8052,2539.0
3901,62,Male,Two year,81.79,7694.73,No,Fiber optic,62,Yes,Mailed check,No,124.10854838709676,5070.9800000000005
3902,53,Female,Month-to-month,114.5,5777.25,No,Fiber optic,63,No,Bank transfer,No,91.70238095238095,7213.5
3903,73,Female,Month-to-month,84.64,6045.19,Yes,No,3,No,Bank transfer,No,2015.0633333333333,253.92000000000002
3904,60,Male,Month-to-month,41.6,3600.56,Yes,DSL,47,Yes,Electronic check,No,76.60765957446809,1955.2
3905,37,Male,Month-to-month,92.86,1057.73,Yes,DSL,55,Yes,Mailed check,No,19.231454545454547,5107.3
3906,35,Male,Two year,84.57,2280.39,Yes,No,26,Yes,Bank transfer,No,87.7073076923077,2198.8199999999997
3907,75,Female,Month-to-month,118.57,,Yes,No,13,Yes,Bank transfer,No,171.21153846153845,1541.4099999999999
3908,60,Male,Month-to-month,41.39,3996.88,Yes,No,7,Yes,Bank transfer,No,570.9828571428571,289.73
3909,74,Female,Two year,79.79,3795.64,Yes,DSL,34,Yes,Bank transfer,No,111.63647058823528,2712.86
3910,38,Female,One year,98.02,3580.58,Yes,No,22,Yes,Credit card,Yes,162.75363636363636,2156.44
3911,21,Female,Two year,53.9,4068.62,No,DSL,23,No,Mailed check,No,176.89652173913043,1239.7
3912,67,Male,Two year,57.97,7898.78,Yes,No,48,Yes,Mailed check,No,164.55791666666667,2782.56
3913,50,Female,Two year,108.79,2527.16,No,Fiber optic,14,No,Mailed check,No,180.51142857142855,1523.0600000000002
3914,44,Male,Month-to-month,60.42,4999.1,Yes,DSL,52,Yes,Credit card,Yes,96.13653846153846,3141.84
3915,24,Male,Month-to-month,82.47,2068.16,No,DSL,39,No,Credit card,No,53.02974358974359,3216.33
3916,23,Male,Month-to-month,108.92,3839.53,Yes,No,41,No,Bank transfer,No,93.64707317073172,4465.72
3917,32,Female,One year,40.98,1760.38,Yes,Fiber optic,36,No,Credit card,No,48.89944444444445,1475.28
3918,35,Female,Month-to-month,118.19,4553.9,Yes,DSL,6,No,Electronic check,No,758.9833333333332,709.14
3919,49,Female,One year,90.2,,Yes,No,23,No,Credit card,No,98.56913043478262,2074.6
3920,73,Male,Month-to-month,69.61,486.95,Yes,Fiber optic,10,Yes,Bank transfer,No,48.695,696.1
3921,28,Female,Two year,63.09,6559.11,No,DSL,60,Yes,Mailed check,No,109.3185,3785.4
3922,37,Female,Month-to-month,115.44,,Yes,No,30,Yes,Credit card,Yes,40.013000000000005,3463.2
3923,41,Female,One year,40.57,3070.7,Yes,Fiber optic,70,No,Mailed check,Yes,43.86714285714285,2839.9
3924,32,Female,One year,51.17,3921.99,Yes,DSL,5,No,Mailed check,No,784.3979999999999,255.85000000000002
3925,65,Female,Month-to-month,50.78,3573.34,No,DSL,57,No,Electronic check,No,62.69017543859649,2894.46
3926,24,Male,Two year,48.9,5860.19,No,Fiber optic,43,Yes,Electronic check,No,136.28348837209302,2102.7
3927,38,Male,Month-to-month,66.85,4854.86,No,No,52,No,Credit card,No,93.3626923076923,3476.2
3928,59,Male,Month-to-month,118.92,2503.9,No,No,6,No,Mailed check,No,417.31666666666666,713.52
3929,43,Male,Month-to-month,108.88,603.28,No,Fiber optic,2,Yes,Bank transfer,No,301.64,217.76
3930,61,Female,Two year,52.79,6187.24,No,DSL,17,Yes,Mailed check,No,363.95529411764704,897.43
3931,73,Male,One year,62.29,2949.71,Yes,Fiber optic,12,Yes,Mailed check,Yes,245.80916666666667,747.48
3932,31,Female,Two year,86.95,7139.85,Yes,Fiber optic,44,No,Electronic check,Yes,162.2693181818182,3825.8
3933,74,Male,One year,21.72,3281.44,Yes,Fiber optic,54,No,Electronic check,No,60.76740740740741,1172.8799999999999
3934,54,Male,One year,102.02,5797.74,No,DSL,7,Yes,Electronic check,No,828.2485714285714,714.14
3935,75,Male,One year,107.98,7528.6,Yes,Fiber optic,32,No,Electronic check,No,235.26875,3455.36
3936,38,Female,Two year,105.72,5278.99,Yes,Fiber optic,29,No,Credit card,No,182.03413793103448,3065.88
3937,35,Female,Month-to-month,57.51,3425.21,No,DSL,46,No,Credit card,Yes,74.46108695652174,2645.46
3938,22,Male,Month-to-month,66.2,4625.71,Yes,DSL,53,No,Mailed check,No,87.27754716981133,3508.6000000000004
3939,20,Female,Month-to-month,21.24,4438.87,Yes,Fiber optic,25,Yes,Credit card,No,177.5548,531.0
3940,40,Male,Month-to-month,59.94,4761.6,Yes,No,53,No,Bank transfer,Yes,89.84150943396227,3176.8199999999997
3941,43,Male,Month-to-month,66.04,1345.2,No,Fiber optic,29,No,Mailed check,Yes,46.38620689655173,1915.16
3942,54,Male,Two year,110.7,5648.38,No,DSL,6,Yes,Mailed check,No,941.3966666666666,664.2
3943,41,Female,Two year,109.4,1331.34,Yes,DSL,38,No,Bank transfer,No,35.03526315789473,4157.2
3944,66,Male,Two year,116.61,314.01,Yes,DSL,3,No,Mailed check,Yes,104.67,349.83
3945,36,Male,Two year,108.51,5073.28,No,No,35,Yes,Bank transfer,No,144.95085714285713,3797.8500000000004
3946,68,Male,Two year,20.82,1111.93,No,DSL,55,No,Electronic check,Yes,20.21690909090909,1145.1
3947,42,Female,Two year,84.15,6209.21,No,No,47,Yes,Electronic check,No,132.11085106382978,3955.05
3948,38,Male,Two year,26.82,6954.53,No,DSL,33,No,Electronic check,No,210.74333333333334,885.0600000000001
3949,29,Female,Month-to-month,47.26,7568.95,Yes,DSL,3,No,Bank transfer,No,2522.983333333333,141.78
3950,74,Male,One year,77.83,5382.92,No,Fiber optic,69,No,Credit card,No,78.01333333333334,5370.2699999999995
3951,78,Female,Two year,90.06,,Yes,No,59,Yes,Credit card,Yes,67.11389830508475,5313.54
3952,58,Male,One year,85.46,2947.79,No,Fiber optic,18,No,Mailed check,No,163.76611111111112,1538.28
3953,50,Male,Two year,24.91,4029.22,Yes,No,66,No,Electronic check,No,61.04878787878788,1644.06
3954,67,Female,Two year,30.36,1684.75,No,DSL,25,Yes,Electronic check,No,67.39,759.0
3955,70,Female,Month-to-month,32.86,2917.7,No,DSL,20,No,Mailed check,No,145.885,657.2
3956,21,Male,One year,29.14,5799.86,No,No,71,No,Electronic check,No,81.68816901408451,2068.94
3957,59,Female,Month-to-month,37.82,1895.9,Yes,Fiber optic,69,No,Electronic check,No,27.4768115942029,2609.58
3958,74,Male,Month-to-month,88.85,2259.72,Yes,No,29,Yes,Bank transfer,No,77.92137931034482,2576.6499999999996
3959,24,Male,One year,103.08,6044.76,Yes,No,18,Yes,Mailed check,No,335.82,1855.44
3960,39,Male,Month-to-month,60.88,1587.12,Yes,No,27,Yes,Bank transfer,No,58.78222222222222,1643.76
3961,72,Female,Two year,89.28,,No,DSL,42,No,Electronic check,Yes,50.42666666666667,3749.76
3962,50,Male,Two year,40.0,336.87,No,No,66,Yes,Electronic check,No,5.1040909090909095,2640.0
3963,34,Female,Two year,117.33,5816.4,No,DSL,26,No,Mailed check,Yes,223.7076923076923,3050.58
3964,41,Male,Two year,55.0,5019.65,Yes,Fiber optic,23,Yes,Electronic check,No,218.24565217391302,1265.0
3965,78,Female,Two year,104.59,,No,DSL,5,Yes,Credit card,No,1123.242,522.95
3966,78,Female,Month-to-month,114.54,1871.76,No,Fiber optic,11,No,Bank transfer,No,170.16,1259.94
3967,51,Male,Month-to-month,106.47,5561.54,No,Fiber optic,19,Yes,Bank transfer,No,292.71263157894737,2022.93
3968,45,Female,Two year,26.71,4851.74,Yes,Fiber optic,12,Yes,Credit card,Yes,404.31166666666667,320.52
3969,75,Male,Two year,85.03,3055.76,Yes,DSL,2,No,Mailed check,No,1527.88,170.06
3970,60,Male,Month-to-month,32.01,3615.04,No,No,43,No,Mailed check,No,84.07069767441861,1376.4299999999998
3971,58,Male,One year,20.57,4629.78,Yes,DSL,22,No,Electronic check,No,210.44454545454545,452.54
3972,56,Male,Month-to-month,25.18,,Yes,Fiber optic,26,No,Mailed check,No,155.68,654.68
3973,39,Male,Month-to-month,111.61,5206.26,No,No,33,No,Credit card,No,157.76545454545456,3683.13
3974,66,Female,Month-to-month,110.85,,No,DSL,24,No,Mailed check,No,67.15166666666667,2660.3999999999996
3975,34,Male,Month-to-month,42.58,4417.54,Yes,Fiber optic,69,No,Electronic check,No,64.02231884057971,2938.02
3976,51,Female,Month-to-month,74.71,3712.18,Yes,Fiber optic,21,No,Credit card,No,176.7704761904762,1568.9099999999999
3977,23,Female,One year,115.5,3795.96,No,No,46,Yes,Electronic check,Yes,82.5208695652174,5313.0
3978,63,Male,Two year,69.67,3861.18,No,DSL,18,No,Bank transfer,No,214.51,1254.06
3979,23,Female,Two year,59.36,7075.48,No,No,5,Yes,Bank transfer,No,1415.096,296.8
3980,51,Male,One year,68.32,6585.29,No,No,8,No,Mailed check,No,823.16125,546.56
3981,18,Female,Two year,99.02,5110.65,No,No,57,No,Credit card,Yes,89.66052631578947,5644.139999999999
3982,27,Female,Two year,67.73,,No,No,5,Yes,Credit card,No,1157.72,338.65000000000003
3983,38,Female,Two year,98.33,533.86,No,DSL,13,Yes,Credit card,Yes,41.066153846153846,1278.29
3984,22,Male,One year,63.17,6003.14,Yes,No,66,Yes,Electronic check,No,90.95666666666668,4169.22
3985,19,Female,One year,45.2,3992.08,Yes,Fiber optic,37,No,Credit card,No,107.89405405405405,1672.4
3986,39,Male,Two year,52.65,2678.43,No,Fiber optic,29,No,Mailed check,No,92.35965517241378,1526.85
3987,65,Female,Two year,27.78,1290.26,Yes,Fiber optic,69,No,Bank transfer,No,18.699420289855073,1916.8200000000002
3988,74,Female,Two year,69.74,786.63,Yes,No,32,No,Mailed check,Yes,24.5821875,2231.68
3989,19,Female,Month-to-month,34.81,550.11,No,Fiber optic,48,Yes,Bank transfer,No,11.460625,1670.88
3990,27,Female,Month-to-month,101.15,,No,DSL,2,No,Bank transfer,No,731.005,202.3
3991,51,Male,Month-to-month,62.06,435.12,No,No,69,Yes,Mailed check,No,6.306086956521739,4282.14
3992,33,Male,One year,96.5,5914.61,Yes,No,51,No,Bank transfer,No,115.97274509803921,4921.5
3993,65,Female,Two year,115.45,2139.19,No,No,35,No,Bank transfer,No,61.11971428571429,4040.75
3994,68,Female,One year,104.95,3076.18,No,DSL,15,Yes,Electronic check,No,205.07866666666666,1574.25
3995,78,Male,One year,115.15,,Yes,No,65,No,Mailed check,No,101.80292307692307,7484.75
3996,56,Male,One year,76.79,1094.33,No,No,38,Yes,Mailed check,No,28.79815789473684,2918.0200000000004
3997,39,Male,Two year,36.53,6717.63,Yes,Fiber optic,17,No,Mailed check,No,395.15470588235297,621.01
3998,29,Male,Month-to-month,113.54,5188.41,Yes,Fiber optic,45,No,Bank transfer,No,115.298,5109.3
3999,41,Female,Two year,106.85,2867.83,No,No,1,No,Credit card,No,2867.83,106.85
4000,64,Female,Two year,106.44,1118.9,No,DSL,3,No,Credit card,No,372.9666666666667,319.32
4001,57,Male,One year,89.33,913.64,No,Fiber optic,70,No,Bank transfer,No,13.052,6253.099999999999
4002,55,Male,One year,82.49,2817.01,Yes,No,52,Yes,Credit card,No,54.173269230769236,4289.48
4003,77,Male,One year,21.47,1294.67,No,Fiber optic,53,No,Credit card,No,24.427735849056607,1137.9099999999999
4004,76,Male,Month-to-month,94.81,2288.14,Yes,Fiber optic,3,No,Bank transfer,No,762.7133333333333,284.43
4005,27,Male,Month-to-month,29.15,613.06,No,DSL,47,No,Mailed check,No,13.043829787234042,1370.05
4006,52,Male,Month-to-month,45.98,4841.07,No,No,6,No,Electronic check,No,806.8449999999999,275.88
4007,68,Female,Two year,75.15,1333.15,No,Fiber optic,46,Yes,Mailed check,No,28.981521739130436,3456.9
4008,66,Female,One year,65.17,6102.51,No,No,61,No,Mailed check,No,100.04114754098362,3975.37
4009,49,Female,Two year,21.58,1901.76,Yes,DSL,43,Yes,Mailed check,Yes,44.22697674418605,927.9399999999999
4010,24,Male,Month-to-month,102.4,6424.22,No,DSL,56,Yes,Electronic check,Yes,114.7182142857143,5734.400000000001
4011,38,Male,One year,107.88,1681.08,No,Fiber optic,70,Yes,Mailed check,No,24.015428571428572,7551.599999999999
4012,37,Male,Month-to-month,88.19,5826.66,No,DSL,20,Yes,Credit card,No,291.33299999999997,1763.8
4013,43,Female,One year,74.11,2797.98,No,Fiber optic,47,Yes,Electronic check,Yes,59.53148936170213,3483.17
4014,21,Male,One year,116.07,4748.34,Yes,No,54,No,Credit card,No,87.93222222222222,6267.78
4015,63,Male,Two year,32.0,501.56,Yes,Fiber optic,41,Yes,Electronic check,Yes,12.233170731707316,1312.0
4016,69,Female,Two year,93.79,4062.91,No,Fiber optic,66,Yes,Credit card,No,61.55924242424242,6190.14
4017,39,Male,Month-to-month,32.84,,Yes,DSL,31,Yes,Mailed check,No,43.86354838709677,1018.0400000000001
4018,32,Female,Two year,58.18,3993.3,No,No,64,Yes,Mailed check,No,62.3953125,3723.52
4019,73,Female,Two year,78.55,1302.6,Yes,No,58,Yes,Mailed check,No,22.45862068965517,4555.9
4020,57,Male,Two year,93.71,3609.3,No,Fiber optic,55,Yes,Credit card,Yes,65.62363636363636,5154.049999999999
4021,38,Female,One year,20.37,1062.84,Yes,No,46,No,Credit card,No,23.105217391304347,937.0200000000001
4022,32,Male,Two year,46.06,1915.62,Yes,No,24,No,Bank transfer,No,79.8175,1105.44
4023,39,Female,Month-to-month,73.82,4841.62,Yes,Fiber optic,37,Yes,Credit card,No,130.8545945945946,2731.3399999999997
4024,69,Male,One year,73.29,7817.95,Yes,Fiber optic,41,Yes,Electronic check,No,190.68170731707318,3004.8900000000003
4025,45,Female,One year,83.76,3703.64,Yes,No,25,Yes,Mailed check,No,148.1456,2094.0
4026,31,Male,Two year,50.39,5559.95,No,Fiber optic,29,Yes,Electronic check,Yes,191.72241379310344,1461.31
4027,44,Female,One year,74.05,4407.51,Yes,DSL,31,Yes,Bank transfer,Yes,142.17774193548388,2295.5499999999997
4028,78,Female,Month-to-month,38.98,4087.19,No,No,2,No,Bank transfer,Yes,2043.595,77.96
4029,58,Female,Month-to-month,38.69,704.69,No,Fiber optic,12,No,Credit card,No,58.72416666666667,464.28
4030,57,Male,One year,77.66,1325.52,No,No,5,No,Mailed check,No,265.104,388.29999999999995
4031,75,Male,Two year,88.55,7087.85,No,No,61,No,Electronic check,No,116.19426229508197,5401.55
4032,45,Female,Two year,32.04,3399.28,No,DSL,56,No,Bank transfer,No,60.70142857142857,1794.24
4033,43,Male,One year,32.28,4991.79,No,DSL,71,No,Bank transfer,No,70.3069014084507,2291.88
4034,66,Female,Month-to-month,76.53,4320.22,No,No,37,Yes,Electronic check,No,116.76270270270271,2831.61
4035,19,Male,One year,47.01,3155.28,No,DSL,36,Yes,Bank transfer,Yes,87.64666666666668,1692.36
4036,42,Female,Two year,59.24,3224.97,No,Fiber optic,29,No,Electronic check,No,111.20586206896552,1717.96
4037,73,Male,Two year,60.07,4532.63,No,No,38,Yes,Mailed check,No,119.27973684210527,2282.66
4038,79,Female,One year,37.86,1300.91,No,DSL,41,No,Credit card,No,31.729512195121952,1552.26
4039,20,Female,Month-to-month,20.13,,Yes,No,33,No,Electronic check,Yes,97.59454545454545,664.29
4040,25,Female,One year,105.32,3686.41,No,No,13,No,Mailed check,No,283.57,1369.1599999999999
4041,61,Female,Month-to-month,91.5,7883.98,No,Fiber optic,6,Yes,Electronic check,No,1313.9966666666667,549.0
4042,50,Male,Month-to-month,89.05,2941.35,No,Fiber optic,66,Yes,Bank transfer,No,44.56590909090909,5877.3
4043,59,Female,One year,74.65,5227.72,Yes,Fiber optic,8,No,Mailed check,Yes,653.465,597.2
4044,69,Male,One year,90.1,1271.84,Yes,DSL,64,Yes,Electronic check,No,19.8725,5766.4
4045,52,Male,Month-to-month,113.57,710.75,No,DSL,9,No,Mailed check,No,78.97222222222223,1022.1299999999999
4046,23,Female,Month-to-month,86.57,,Yes,DSL,23,Yes,Electronic check,No,304.26217391304345,1991.11
4047,56,Male,Month-to-month,46.51,5899.73,Yes,Fiber optic,71,Yes,Electronic check,No,83.09478873239436,3302.21
4048,69,Male,Month-to-month,77.06,2676.49,No,No,21,No,Mailed check,No,127.45190476190476,1618.26
4049,40,Male,Two year,64.23,4135.71,No,Fiber optic,1,No,Mailed check,No,4135.71,64.23
4050,42,Female,One year,75.64,1258.8,Yes,DSL,46,No,Mailed check,No,27.36521739130435,3479.44
4051,76,Male,Month-to-month,71.76,5715.85,Yes,DSL,62,No,Bank transfer,No,92.19112903225808,4449.12
4052,67,Male,One year,105.88,748.58,No,DSL,2,Yes,Credit card,No,374.29,211.76
4053,60,Female,Month-to-month,85.18,6104.86,No,Fiber optic,44,No,Electronic check,Yes,138.74681818181818,3747.92
4054,36,Female,One year,38.88,4465.32,No,DSL,5,Yes,Electronic check,No,893.064,194.4
4055,22,Male,One year,26.3,2375.03,No,Fiber optic,39,No,Mailed check,No,60.898205128205134,1025.7
4056,68,Female,Month-to-month,62.44,6928.08,No,No,66,Yes,Electronic check,No,104.97090909090909,4121.04
4057,28,Male,Month-to-month,21.56,7891.36,No,Fiber optic,45,No,Credit card,No,175.36355555555554,970.1999999999999
4058,73,Male,One year,51.83,2183.92,Yes,DSL,13,No,Credit card,Yes,167.99384615384616,673.79
4059,29,Male,One year,56.8,6488.72,No,No,32,No,Electronic check,Yes,202.7725,1817.6
4060,27,Female,One year,57.56,,No,DSL,43,Yes,Electronic check,Yes,140.72790697674418,2475.08
4061,25,Male,Two year,117.94,6028.08,Yes,No,8,Yes,Mailed check,No,753.51,943.52
